O_GID,D_GID,VOL
다사5843,다사5352,32.75
라라2060,라라2259,32.75
라아5908,라아5807,32.74
다사5871,다사5971,32.74
다사5861,다사6161,32.74
다사5754,다사5553,32.74
다마6656,다마6458,32.74
다사2762,다사2761,32.74
다사6849,다사7250,32.74
다사3725,다사3423,32.74
다바6066,다바6168,32.74
다사3129,다사3227,32.74
다사3345,다사3744,32.73
다라3468,다라3569,32.73
다사5812,다사6314,32.73
마마1358,마마1959,32.73
다사3234,다사2833,32.73
다사4247,다사4147,32.73
다사4225,다사4024,32.72
다다0600,다나0699,32.72
마라3780,마라3881,32.72
마마6582,마마6782,32.72
다마6573,다마6574,32.71
다라4283,다라4684,32.71
다사5859,다사5452,32.71
마라5186,마라5286,32.7
마라2293,마라2293,32.7
다바6865,다바6968,32.7
다마6663,다마6563,32.7
마라4389,마라4285,32.7
라바3884,라바3984,32.7
마라4490,마라4080,32.7
다사4856,다사4850,32.7
다사2448,다사2744,32.7
다사2556,다사2455,32.7
마마4630,마마4631,32.7
다라3686,다라3687,32.7
다사5858,다사5551,32.69
마마6682,마마6883,32.69
다사6525,다사6526,32.69
다바7936,다바7936,32.69
다바9517,다바9118,32.69
마라0495,마라0691,32.68
다사6456,다사6357,32.68
라라1063,라라0764,32.68
다사4144,다사5351,32.68
다사2448,다사2747,32.67
다사5857,다사5552,32.67
다마6555,다마6559,32.67
다사4020,다사3523,32.67
다사4958,다사4858,32.67
다사6756,다사6854,32.67
마마1223,마마1223,32.67
마마6785,마마6786,32.67
다사5751,다사5750,32.66
다사6734,다사6434,32.66
다사2946,다사2847,32.66
다사5229,다사4932,32.66
다마6060,다마6858,32.66
다사6519,다사6620,32.66
다사6072,다사6071,32.66
다사5328,다사5129,32.66
마라4786,마라4687,32.65
마라4889,마라5186,32.65
다사4844,다사5844,32.65
다사5342,다사5343,32.65
다사2841,다사2941,32.65
다나0499,다다0700,32.65
라마9661,라마9660,32.65
다바6766,다바6666,32.65
다사3039,다사2941,32.64
라마9563,라마9863,32.64
다바9847,다바9848,32.64
다사2941,다사2835,32.64
라아9423,라아9521,32.64
다사4747,다사4542,32.64
다사4540,다사4947,32.64
다사5045,다사5451,32.64
다라4390,다라4390,32.63
다라4182,다라4283,32.63
다사5857,다사5551,32.63
다라4091,다라3689,32.63
다마9990,다마9889,32.63
다사9519,다사9519,32.63
다사1643,다사0942,32.62
다사6856,다사6957,32.62
다사3926,다사3523,32.62
다사5651,다사5552,32.61
마마1101,마마0905,32.61
다바7589,다바7985,32.61
다사6155,다사5953,32.6
라라1338,라라1440,32.6
다사6848,다사6643,32.6
마라4686,마라4684,32.6
다사6648,다사6145,32.6
다사9620,다사9621,32.6
라아9322,라아9522,32.6
다사2655,다사2254,32.59
다바4154,다바4153,32.59
마라4187,마라4186,32.59
다사7349,다사7252,32.59
다사5819,다사6017,32.59
마사1687,마사1686,32.59
다사3035,다사2934,32.59
다사3344,다사3645,32.58
라사3231,라사3330,32.58
마라4482,마라4482,32.58
다사2135,다사2235,32.58
다사4844,다사5348,32.58
다사5150,다사5350,32.58
다사6607,다사6307,32.58
라마9571,라마9472,32.57
마라4489,마라4887,32.57
다사6348,다사5945,32.57
다나1099,다나1198,32.57
다사4842,다사6045,32.57
다사4752,다사4851,32.57
다사4851,다사4653,32.55
마라0792,마라0890,32.55
다사2636,다사2834,32.55
마라4692,마라4792,32.55
다사6619,다사6519,32.55
다사6625,다사6524,32.54
다사3044,다사3143,32.54
다사6749,다사6644,32.54
다사5042,다사6145,32.54
다사7761,다사7661,32.54
마마1323,마마1322,32.54
마라5094,마라4692,32.54
마마3603,마마3803,32.54
다라4590,다라4589,32.54
라사3331,라사3331,32.54
다라3789,다라3888,32.53
라라8248,라라8451,32.53
다사4144,다사4642,32.53
마라4582,마라4583,32.53
다사3344,다사3443,32.53
마라4389,마라4185,32.53
다바6163,다바6163,32.52
다사5130,다사5230,32.52
다사4052,다사4847,32.52
다사4743,다사4847,32.52
다사6115,다사6213,32.52
다라4290,다라4783,32.52
다사2645,다사2644,32.51
다라3786,다라3689,32.51
다마6773,다마6672,32.51
다사5327,다사5129,32.51
다사6848,다사6547,32.51
다사3140,다사2939,32.51
다사4929,다사5228,32.51
마마7424,마마7424,32.51
다다0000,다나0599,32.51
라마9462,라마9564,32.5
다바8333,다바8232,32.5
다사4245,다사4542,32.5
다사3950,다사4051,32.5
다사5851,다사5750,32.5
라라1540,라라1839,32.49
마라3879,마라3878,32.49
다사6255,다사5351,32.49
다사4348,다사4349,32.49
다사4346,다사4345,32.49
다바9513,다바9613,32.49
다사6353,다사6045,32.49
다사5862,다사5352,32.49
다사6939,다사6837,32.49
라마9157,라마9059,32.48
다사5953,다사5352,32.48
마마6580,마마6681,32.48
다사7252,다사6045,32.48
라사3925,라사3927,32.48
다사3133,다사3134,32.48
다사6345,다사5352,32.48
다사6743,다사6446,32.48
마라4389,마라4290,32.47
라바3592,라바3393,32.46
다마6557,다마6559,32.46
다바9573,다바9473,32.46
마마7527,마마7528,32.46
다사5333,다사5132,32.46
마마1101,마라1697,32.45
다사1242,다사1044,32.45
마라3691,마라3791,32.45
라바9870,라바9970,32.45
다사6939,다사7037,32.45
다라3991,다라4290,32.45
마라3475,마라3376,32.45
다사6426,다사6529,32.45
다사6211,다사6314,32.44
다사5143,다사5242,32.44
다사4640,다사4639,32.44
다사3238,다사2939,32.44
다사6148,다사6145,32.44
다마6573,다마6573,32.44
마라0891,마라0891,32.43
다사5843,다사5940,32.43
다사4444,다사4541,32.43
라사1885,라사2187,32.43
다사3144,다사4542,32.43
다사3923,다사3725,32.42
다아6203,다아6202,32.42
다라4483,다라4582,32.42
마라0852,마라0956,32.42
마마6426,마마6527,32.42
다사5650,다사5552,32.42
다사6149,다사6249,32.41
다사6257,다사6149,32.41
다바9357,다바9559,32.41
라마9162,라마8961,32.41
다바9745,다바9845,32.41
다사6943,다사6546,32.4
마마0861,마마0960,32.4
다사3927,다사3522,32.4
다바9546,다바9450,32.4
다사7039,다사6643,32.39
다사2739,다사2640,32.39
다바9745,다바9748,32.39
다사4345,다사4447,32.39
라바0051,라바0051,32.39
라아9321,라아9422,32.39
다사6943,다사6644,32.39
다사7464,다사7465,32.39
마마5662,마마5462,32.38
다사6149,다사5844,32.38
마마7088,마마7088,32.37
라라0261,다라9863,32.37
다사6017,다사6019,32.37
다사1643,다사0838,32.37
다사6645,다사4947,32.36
다사5041,다사4542,32.36
마라4383,마라4185,32.36
다사4845,다사4541,32.36
다사6471,다사6370,32.36
다사3825,다사3624,32.35
다사4159,다사5451,32.35
다바4088,다바3888,32.35
마마6205,마마6204,32.35
다사7448,다사7349,32.35
다마5174,다마5174,32.35
다사5860,다사5553,32.35
다사7038,다사6634,32.34
마라4685,마라4785,32.34
다사5133,다사4932,32.33
다사7251,다사7450,32.33
다바8925,다바9126,32.33
마라2794,마라2793,32.33
다사5216,다사5316,32.33
다사2747,다사3045,32.33
다다1403,다다0600,32.33
다사5960,다사6161,32.33
다사4846,다사4647,32.32
다라4686,다라4783,32.32
라라8298,라라8297,32.32
다바8514,다바8916,32.31
마라0793,마라0491,32.31
다사4946,다사5452,32.31
다사5248,다사5348,32.31
다라1620,다라1620,32.31
다바9122,다바9120,32.31
마라2394,마라2495,32.31
마마6730,마마6628,32.31
다사6243,다사5451,32.3
다사6105,다사6205,32.3
다사5754,다사5351,32.3
다사6169,다사6069,32.3
다라3789,다라3789,32.3
라사3927,라사3826,32.3
다사4933,다사5333,32.3
다사4250,다사4248,32.3
라아9621,라아9620,32.29
다사6455,다사6557,32.29
다사5346,다사5348,32.29
다사5544,다사4947,32.29
다사4834,다사4735,32.29
다사2939,다사2834,32.29
다사2530,다사2333,32.28
라바3884,라바3790,32.28
마라2397,마라1599,32.28
다사3444,다사4542,32.28
다사6943,다사6844,32.28
다사7251,다사7050,32.28
마라0353,라라9956,32.28
마라4787,마라4786,32.27
다사6849,다사5844,32.27
다사6260,다사6161,32.27
다사6159,다사6060,32.27
다사6837,다사7138,32.27
다사6063,다사6261,32.27
다사4839,다사4641,32.27
다라3786,다라3790,32.26
다사5134,다사5234,32.26
다바6964,다바6964,32.26
라라1539,라라1540,32.26
다사2942,다사3143,32.25
다사3572,다사3573,32.25
라바0052,다바9852,32.25
다마4873,다마4972,32.25
마마0961,마마0861,32.25
다사7083,다사6983,32.25
라마9262,라마9360,32.25
다사4645,다사5352,32.24
다라4283,다라4783,32.24
다사5850,다사5551,32.24
다바9413,다바9512,32.24
라라1638,라라1638,32.24
마마4008,마마4008,32.24
다사6061,다사5961,32.23
다사4442,다사4642,32.23
다사4561,다사5352,32.23
다사5744,다사5452,32.23
마라3684,마라3684,32.23
다사4443,다사5352,32.23
다나0699,다나1198,32.23
다사6958,다사6856,32.23
다사7420,다사7321,32.23
다바6763,다바6865,32.23
다사4845,다사4542,32.23
다사4548,다사4647,32.22
마마6527,마마6624,32.22
마라0396,마라0393,32.22
라마9162,라마9362,32.22
라라1739,라라1940,32.21
다마6499,다바6200,32.21
다사5033,다사5130,32.21
다사6252,다사6253,32.21
다사6254,다사6255,32.21
다바9318,다바9418,32.21
마라3679,마라3378,32.21
다사3951,다사4351,32.2
라바3885,라바3987,32.2
다사5820,다사5821,32.2
마마0061,마마0162,32.2
다사3825,다사3625,32.2
라마9866,라마9863,32.19
마라4186,마라4086,32.19
마라0982,마라0984,32.19
마라3992,마라4389,32.19
라바0046,라바0147,32.19
다사2534,다사2734,32.19
다사4845,다사5451,32.19
다마5273,다마5173,32.19
다사5480,다사5382,32.19
마마3603,마마4208,32.19
라라9687,라라9892,32.18
라사3330,라사3330,32.18
다라3789,다라3689,32.18
다사4747,다사5944,32.18
다사4545,다사5944,32.18
다다0901,다다1001,32.18
라마8962,라마8961,32.18
다사6170,다사6070,32.17
다마4556,다마4555,32.17
다사6920,다사6820,32.17
다사6644,다사6546,32.17
다사4242,다사4541,32.16
다바8611,다바8511,32.16
다사6221,다사6121,32.16
다바8915,다바8816,32.16
다사6528,다사6530,32.16
마마5630,마마5630,32.15
다바9472,다바9473,32.15
다마6773,다마6772,32.15
다사6343,다사6443,32.15
다사2746,다사2543,32.15
다마6654,다마6556,32.15
마라3482,마라3584,32.15
다마6664,다마6562,32.14
다사5328,다사5128,32.14
다사6248,다사6446,32.14
다바9709,다바9709,32.14
다바9546,다바9646,32.14
다사4545,다사4646,32.14
라마7695,라마7788,32.13
다사2647,다사2747,32.13
마마6989,마마7088,32.13
다사4958,다사5551,32.13
다바6964,다바6965,32.13
다사5820,다사5818,32.13
마라2495,마라2794,32.13
라마9458,라마9061,32.12
다라4579,다라4580,32.12
마라0853,마라0254,32.12
다바0663,다바0663,32.12
다나1373,다나1373,32.12
다마2672,다마2672,32.12
마마7527,마마7425,32.12
마라2894,마라2593,32.12
다사7037,다사6937,32.12
라마5593,라마5492,32.12
다사8262,다사8262,32.12
다사5320,다사5119,32.12
다사5757,다사5551,32.11
다사4157,다사4847,32.11
마라4686,마라4080,32.11
다사5917,다사6113,32.11
다바7375,다바7476,32.11
마바0741,마바0742,32.11
마라4388,마라3979,32.11
다바6470,다바6469,32.1
마라3576,마라3378,32.1
다사5331,다사5333,32.1
다사6159,다사6261,32.1
라마6090,라마5591,32.1
다바2478,다바2377,32.1
다라4084,다라4085,32.1
다사3134,다사2935,32.1
다바2444,다바2444,32.1
다사6819,다사6920,32.09
마라2979,마라2878,32.09
다사5228,다사5229,32.09
다사7464,다사7366,32.09
마마1965,마마1964,32.09
다라3686,다라3790,32.09
마라1979,마라2377,32.09
다사6629,다사6628,32.08
다사4147,다사4542,32.08
다사5130,다사5032,32.08
다바9948,다바9848,32.08
다사3256,다사4947,32.08
다라4785,다라4684,32.08
다라4887,다라4586,32.08
다사4949,다사5049,32.07
다사6324,다사5944,32.07
마라4788,마라4888,32.07
다사5433,다사5333,32.06
다사3951,다사3952,32.06
다사2735,다사2935,32.06
다사4159,다사4157,32.06
라아9523,라아9421,32.06
마라2793,마라2794,32.06
다사9420,다사9816,32.06
다사1144,다사0838,32.05
다바9419,다바9418,32.05
라라5986,라라5175,32.05
다라3888,다라3888,32.05
다사4051,다사4947,32.05
다마6457,다마6356,32.04
다사4747,다사6045,32.04
다사3562,다사3662,32.04
다사4942,다사4747,32.04
마마3503,마마3502,32.04
다사4148,다사4747,32.04
마라0494,마라0494,32.04
라라5487,라라5387,32.04
마마7625,마마7526,32.04
다사5348,다사5349,32.03
마바1240,마바0741,32.03
마마3603,마마3809,32.03
다사2645,다사2646,32.03
라사4025,라사3924,32.03
다사3725,다사3825,32.03
다사3268,다사3268,32.02
라마9162,라마9163,32.02
다사5722,다사5722,32.02
다사3923,다사3624,32.02
마라4290,마라4185,32.02
다사6837,다사6734,32.02
다사5150,다사5552,32.02
다사2534,다사2433,32.01
다사2261,다사2260,32.01
다사4243,다사4542,32.01
다사4833,다사5332,32.01
마라4184,마라4081,32.01
다바7589,다바7589,32.01
다사3545,다사3647,32.01
다사2661,다사2761,32.01
라마9258,라마9061,32.01
다사3045,다사3247,32.01
다사4326,다사4326,32.01
다다1000,다다0600,32.01
마바1039,마바1039,32.0
다사5343,다사5444,32.0
마라4890,마라4789,32.0
다사3830,다사3831,32.0
다사4844,다사4946,32.0
다사6303,다사6302,32.0
다라4182,다라4180,32.0
라바0147,다바9848,32.0
다사3140,다사2834,31.99
다라3686,다라3688,31.99
다라3685,다라3688,31.99
다사6153,다사5953,31.98
다사5128,다사5228,31.98
마라0793,마라0992,31.98
마사2473,마사2473,31.98
다사6068,다사6068,31.98
마라4492,마라4887,31.97
다사6856,다사6956,31.97
마마0362,마마0362,31.97
다마6164,다마6262,31.97
다사4746,다사4946,31.97
마라4682,마라4285,31.97
다사7660,다사7459,31.97
다사5856,다사5651,31.97
다바8131,다바8917,31.96
다사6144,다사5943,31.96
다사6262,다사6063,31.96
마마6987,마마6883,31.95
다사2235,다사2530,31.95
다사5250,다사5049,31.95
다사3743,다사3543,31.95
마라0692,마라0792,31.95
라마9570,라마9471,31.95
다사6325,다사6533,31.95
라마7791,라마7890,31.95
다사6345,다사5351,31.94
다사6381,다사6381,31.94
다라5373,다라5273,31.94
다사4944,다사5644,31.94
라사2083,라사2089,31.94
다사5941,다사5944,31.94
다사6161,다사5451,31.94
마라5287,마라4283,31.94
다바5980,다바6080,31.94
다바4590,다바3789,31.94
라마7393,라마7890,31.94
다사4347,다사5352,31.94
다사4932,다사4929,31.94
다사5422,다사5819,31.94
다사4450,다사4646,31.93
다바0763,다바0665,31.93
라라1441,라라1647,31.93
다사6738,다사6736,31.93
다사6645,다사6145,31.93
다사6111,다사6212,31.93
다사4745,다사5451,31.93
다마6459,다마6262,31.93
다사4051,다사3952,31.93
마라5186,마라4284,31.92
다사6253,다사6153,31.92
다바3728,다바3729,31.92
마마1102,마마1403,31.92
다사6273,다사6273,31.92
다사6060,다사6060,31.92
다사6251,다사6252,31.91
다사3047,다사3146,31.91
다사5222,다사5322,31.91
다사3565,다사3661,31.91
라라5287,라라5388,31.91
다사6224,다사6225,31.91
마마1357,마마1357,31.91
다사6849,다사5944,31.91
다사3747,다사3746,31.9
다마2773,다마2873,31.9
다사5422,다사5523,31.9
마라3885,마라3984,31.9
다사3926,다사3624,31.9
다사5959,다사5960,31.9
다사6310,다사6114,31.9
마마1361,마마1965,31.9
라사3264,라사3365,31.9
다사3831,다사3631,31.9
다마6655,다마6555,31.89
다사4942,다사4644,31.89
다사6649,다사6643,31.89
다사4942,다사4541,31.89
다라4681,다라4682,31.89
다사4942,다사5352,31.89
다라4686,다라4586,31.89
다사3837,다사3638,31.88
라라5687,라라5175,31.88
라라8652,라라8451,31.87
다바7589,다바7886,31.87
마라0888,마라0888,31.87
다사5124,다사5228,31.87
다마7059,다마6959,31.87
다사6837,다사7038,31.87
마마6738,마마6740,31.86
마라2293,마라2393,31.86
다바6389,다바6290,31.86
다사4756,다사4856,31.86
다사3726,다사3624,31.86
라라1660,라라2259,31.86
마라4683,마라4887,31.86
다바6870,다바6670,31.86
다사6048,다사5949,31.85
다사3147,다사3249,31.85
다바6768,다바6767,31.85
다사4345,다사5451,31.85
다사6053,다사5652,31.84
라사3231,라사3230,31.84
다바6095,다바6193,31.84
라마9964,라마9864,31.84
다라0998,다라0997,31.83
라바3984,라바3790,31.83
마마6527,마마6427,31.82
마라4190,마라4490,31.82
다사5758,다사5859,31.82
마라3780,마라3880,31.82
다바8030,다바7831,31.82
다바9447,다바9348,31.82
다사5916,다사6018,31.82
마마6784,마마6781,31.81
라마8544,라마8337,31.81
다사5969,다사5969,31.81
라라1839,라라2038,31.81
다사4955,다사5453,31.81
라마8497,라마8497,31.81
다마2973,다마3175,31.81
다사5043,다사5452,31.81
라마5593,라마5592,31.81
마라3877,마라3876,31.81
다사4125,다사3624,31.8
마라2495,마라2793,31.8
다사5312,다사5312,31.8
다사3144,다사3244,31.8
라마9358,라마9458,31.8
마마6886,마마6989,31.8
다사2739,다사2834,31.79
다바4799,다바4798,31.79
라라5486,라라5388,31.79
다사7288,다사7388,31.79
다다1101,다다0600,31.79
라라5986,라라5888,31.78
마마0160,마마0060,31.78
마라3374,마라3477,31.78
다사2342,다사2241,31.78
다사6570,다사6570,31.78
라마9571,라마9671,31.78
다사5816,다사6015,31.78
다사5320,다사5316,31.78
다사5755,다사5856,31.78
마마0166,라마9767,31.78
다사3247,다사3249,31.78
마라3475,마라3979,31.78
다사4953,다사4853,31.77
다사5756,다사4847,31.77
다바6666,다바6570,31.77
마라0393,마라0393,31.76
다사6645,다사6642,31.76
라바3884,라바3888,31.76
다사5719,다사6113,31.76
다바9012,다바8917,31.76
다사4461,다사5352,31.76
마마7190,마마7291,31.76
다사6530,다사5844,31.76
다사4745,다사4844,31.75
마마0067,마마0164,31.75
다사3922,다사3922,31.75
다사6243,다사6144,31.75
다바9550,다바9549,31.75
마마0265,마마0164,31.75
마라4779,마라4779,31.75
다사4643,다사4947,31.74
다사6008,다사6108,31.74
다사3942,다사4541,31.74
라라9790,라라9891,31.74
다사6937,다사6937,31.74
다사1144,다사0943,31.73
라라1241,라라1748,31.73
마라4494,마라4887,31.73
다바6389,다바6289,31.73
다마4456,다마4356,31.73
다사5348,다사4847,31.73
라마8643,라마8649,31.73
다사6355,다사5351,31.73
마라2393,마라2493,31.73
다사6117,다사6118,31.72
다사5845,다사5946,31.72
다사4933,다사5232,31.72
다사4341,다사4242,31.72
다사3950,다사3950,31.72
다사6310,다사6314,31.72
마마3502,마마4009,31.72
다사6159,다사5843,31.71
다사7351,다사5844,31.71
다사3660,다사3661,31.71
마라3885,마라3488,31.71
다바0766,다바0665,31.71
다라4382,다라4283,31.71
다사5543,다사4947,31.7
다바6265,다바6365,31.7
다바4891,다바4791,31.7
다사6607,다사6308,31.7
다마5373,다마5074,31.7
라마7686,라마7584,31.69
다사6744,다사6743,31.69
마라1890,마라1891,31.69
다사4539,다사4640,31.68
다바6198,다바6097,31.68
라라9093,라라9193,31.68
다바7189,다바7089,31.68
다사3327,다사3324,31.68
마마7189,마마7188,31.67
다사4661,다사5453,31.67
다마6663,다마6457,31.67
다사6844,다사6943,31.67
다사6513,다사6513,31.67
다사2640,다사2542,31.66
다사6058,다사5452,31.66
다사4957,다사4855,31.66
다바6390,다바6290,31.66
마마6887,마마6783,31.66
다사5320,다사5319,31.66
다사5973,다사5972,31.66
다사5754,다사5451,31.65
다사3950,다사4151,31.65
다사6841,다사5452,31.65
마마6785,마마6884,31.65
라마8497,라마8393,31.65
다사5422,다사5125,31.65
마사4249,마사4149,31.65
라마9572,라마9671,31.64
다다1101,다다1100,31.64
다사4701,다사4701,31.64
다바9515,다바9414,31.64
다사5851,다사5652,31.63
다바4687,다바3789,31.63
다사6357,다사6456,31.63
다사4221,다사4220,31.62
마마1223,마마1321,31.62
라마7392,라마7492,31.62
다사3923,다사3924,31.62
다바8818,다바8518,31.62
다사5752,다사5853,31.62
다사4949,다사4850,31.61
다사4648,다사5251,31.61
다사2841,다사2840,31.61
다사2557,다사2556,31.61
라바0147,라바0148,31.61
마마6526,마마6526,31.61
다사4344,다사5351,31.61
다사4465,다사4465,31.6
다사2430,다사2531,31.6
다사6457,다사6457,31.6
다사4348,다사4647,31.6
다바9416,다바9417,31.59
다사6352,다사6149,31.59
다사4842,다사5142,31.59
다사9521,다사9420,31.59
다마6659,다마6759,31.59
마마7427,마마7324,31.59
라라9687,라라9584,31.59
라마9157,라마9359,31.59
다사4842,다사4541,31.59
마마5464,마마5562,31.59
다사3345,다사3545,31.59
마마6626,마마6527,31.58
다바6867,다바6767,31.58
다라4885,다라4884,31.58
라라1441,라라1748,31.58
다사4645,다사4746,31.58
다사4845,다사5352,31.58
마라4787,마라4787,31.57
다바9350,다바9450,31.57
다사4149,다사4249,31.57
라사3330,라사3230,31.57
다사6448,다사5452,31.57
다마4131,다마4132,31.57
다사3826,다사3622,31.57
다사3847,다사4542,31.56
다사3660,다사3562,31.56
다사4449,다사5451,31.56
다사4834,다사4932,31.56
마라4387,마라4081,31.56
다사6507,다사6412,31.55
마라0694,마라0893,31.55
다사5045,다사5044,31.55
마마6527,마마6821,31.55
마사2475,마사2274,31.55
라바9037,라바8942,31.55
라라9295,라라9295,31.54
다마6657,다마6757,31.54
다사6149,다사6045,31.54
마마0163,마마0265,31.54
다사5744,다사4847,31.54
마라2495,마라1599,31.54
다사6509,다사6509,31.54
라라8349,라라8451,31.54
다사6021,다사6121,31.54
다마4132,다마4229,31.54
라사4024,라사4426,31.53
다사5759,다사5651,31.53
다사5908,다사6008,31.53
마마6882,마마6781,31.53
다사2548,다사2547,31.53
다사4929,다사5127,31.53
라마9361,라마9260,31.53
라마9572,라마9672,31.53
다사5127,다사5030,31.53
라마9967,라마9867,31.52
다사3825,다사4023,31.52
라마9262,라마9060,31.52
다사6848,다사7150,31.52
다사2442,다사2441,31.52
다사4833,다사4832,31.52
마라0195,마라0393,31.51
다사4803,다사4101,31.51
다사6158,다사5452,31.51
마마7423,마마7627,31.5
다사5851,다사6050,31.5
다바9546,다바9449,31.5
마라1154,마라1155,31.49
라라1241,라라1540,31.49
다바9016,다바9116,31.49
라바3984,라바3888,31.49
다사4345,다사4647,31.48
다사5154,다사5551,31.48
다사6013,다사6013,31.48
다사5650,다사5352,31.48
다사3647,다사3647,31.48
다라4381,다라4084,31.48
다사3146,다사3046,31.48
마마6628,마마6728,31.48
다라0147,나라9844,31.47
다사4160,다사4157,31.47
다사3664,다사3661,31.46
다사6444,다사6642,31.46
다사4842,다사4947,31.46
다바9327,다바9124,31.46
마바0640,마바0741,31.46
다사6377,다사6182,31.46
다나0499,다다0901,31.46
다사2838,다사2739,31.46
다사7417,다사7417,31.45
마라2694,마라2893,31.45
마마0864,마마0863,31.45
마라2979,마라2980,31.45
다사3364,다사3562,31.44
마라2979,마라2277,31.44
다사3951,다사3851,31.44
다사4245,다사4245,31.44
다사5856,다사5752,31.44
마라2894,마라2092,31.43
다사6012,다사6214,31.43
다사4242,다사4342,31.43
다사7762,다사7660,31.43
다사4958,다사5451,31.43
다사4448,다사5351,31.42
다바6288,다바6093,31.42
다사5952,다사5951,31.42
다마6709,다마6708,31.42
다사2749,다사2749,31.42
라마8762,라마8960,31.42
다마5070,다마5070,31.42
다사3234,다사2834,31.42
마라4282,마라4080,31.41
다사5229,다사5125,31.41
다마6455,다마6060,31.41
다사6020,다사5818,31.41
다사6051,다사6049,31.41
다사6252,다사6049,31.41
마라3374,마라3373,31.41
라라5986,라라5787,31.41
다사4942,다사4646,31.41
다사4047,다사3947,31.41
마라0890,마라0894,31.4
다라9691,다라9690,31.4
다바2478,다바2277,31.4
다사5756,다사5652,31.4
다사5343,다사4542,31.4
다사5750,다사5652,31.39
마라4583,마라4682,31.39
다사6204,다사6304,31.39
마라0494,마라0393,31.39
라라0459,라라0262,31.38
다사6750,다사5452,31.38
다사6838,다사6533,31.38
라사1223,라사1122,31.38
마라2496,마라2496,31.38
다사5755,다사5844,31.38
라라0261,다라9862,31.38
라라5086,라라5289,31.38
다사6044,다사5351,31.38
다바8613,다바8512,31.38
다사5145,다사5944,31.37
라마9763,라마9864,31.37
마라4496,마라4388,31.37
마마1322,마마1223,31.37
다사4247,다사4747,31.37
다사7661,다사7761,31.37
다바8618,다바8917,31.37
다사5229,다사4929,31.37
다사5542,다사6045,31.36
다사6943,다사6446,31.36
마라3794,마라3588,31.36
마라0254,마라0455,31.36
다사6121,다사6020,31.36
다바4890,다바4186,31.36
다라3686,다라4192,31.36
다바7734,다바7735,31.36
다라4287,다라4091,31.36
다라4382,다라4484,31.35
다사3927,다사3624,31.35
다사3130,다사2827,31.35
다사4933,다사5129,31.35
다사5521,다사5622,31.35
다바9116,다바8916,31.35
다사2340,다사2039,31.35
마마5565,마마5464,31.35
다바9428,다바9328,31.35
다마6655,다마6656,31.34
다사6348,다사6449,31.34
다사6544,다사6445,31.34
마라4790,마라4789,31.34
라사6406,라사5906,31.34
다사5852,다사5953,31.33
마마5113,마마5010,31.33
다사5961,다사5858,31.32
라마9572,라마9471,31.32
다사4841,다사4541,31.32
다바6491,다바6588,31.32
라라0262,라라0164,31.31
라마9763,라마9663,31.31
다사3234,다사3033,31.31
다사2449,다사2548,31.31
다사4344,다사4541,31.31
라마9665,라마9765,31.31
다사4743,다사4943,31.31
다다0901,다다0902,31.31
다사4745,다사4542,31.3
마마7175,마마7276,31.3
마라3884,마라3485,31.3
다사3644,다사3343,31.3
다사5044,다사5844,31.3
라마9462,라마9563,31.3
다마6557,다마6558,31.3
마라0396,마라0792,31.29
마마0169,마마0169,31.29
다사4246,다사4647,31.29
다마0511,다마0213,31.29
다사3247,다사3148,31.29
다사4751,다사5351,31.29
다사6103,다사6206,31.29
마라4388,마라4487,31.28
다사4049,다사4049,31.28
라라2275,라라2275,31.28
다사6626,다사6626,31.28
마마7028,마마7028,31.27
다라3570,다라3370,31.27
마라0254,마라0057,31.27
마마7427,마마7625,31.27
다사3737,다사3838,31.27
마마1966,마마2063,31.27
다라4881,다라4782,31.27
다사5751,다사5251,31.27
라바0887,라바0888,31.27
라마9660,라마9961,31.27
다사4158,다사5351,31.27
다사4944,다사5352,31.27
마라3985,마라4185,31.26
라마9765,라마9566,31.26
다다0900,다다0801,31.26
다사4750,다사4653,31.26
다사3445,다사4947,31.26
다바6097,다바6196,31.26
라라1640,라라1540,31.26
다사5745,다사5944,31.26
라마2126,라마2024,31.26
다사3543,다사4542,31.26
라라5585,라라5484,31.26
마마5104,마라4887,31.26
마라0892,마라0992,31.25
마라5595,마라5798,31.25
마마6988,마마7088,31.25
다바8926,다바9027,31.25
라아9521,라아9521,31.25
마마0861,마마0961,31.25
다사4638,다사4541,31.25
다바8915,다바8817,31.25
다사5760,다사5958,31.25
마라4376,마라4283,31.25
다마6555,다마6858,31.25
다사1644,다사0541,31.24
다사5028,다사5032,31.24
마마0166,마마0067,31.24
다사6053,다사6153,31.24
다사3158,다사3058,31.24
다사7448,다사7250,31.23
다사6152,다사5952,31.23
마라4178,마라4080,31.22
다사4951,다사4851,31.22
다사6643,다사6145,31.22
라마9358,라마8960,31.22
다사4946,다사5352,31.22
라라1860,라라1860,31.22
다사3149,다사3047,31.22
다마6657,다마6858,31.21
다사4644,다사6045,31.21
다바8143,다바8143,31.21
라마9664,라마9666,31.21
마마6631,마마6833,31.21
다사7051,다사7050,31.21
다마6755,다마6654,31.21
마사2073,마사2274,31.21
다사4346,다사5451,31.21
마라2394,마라2394,31.21
다사4348,다사4648,31.21
마라3793,마라3792,31.21
다사6830,다사6632,31.21
마라0694,마라0391,31.2
다사4148,다사4051,31.2
마사2474,마사2475,31.2
다바6967,다바6867,31.2
나라9847,나라9948,31.2
다사9943,다사9944,31.2
다바8030,다바8232,31.19
라바3987,라바3990,31.19
