O_GRID,D_GRID,VOL
다사3058,다사4847,78.8042274662388
다사5945,다사5844,79.9893746164942
마라3986,마라3986,71.2409628193364
라라5986,라라5888,159.890166493072
다바6571,다바6571,383.354041853056
마라3794,마라4388,57.3713506567686
다사4447,다사4648,51.2864747114034
다사2840,다사2932,83.1397858007516
다라4291,다라4190,61.7212573556029
다사6748,다사6545,53.5274467380455
다마5270,다마5170,56.6057495857245
다사7039,다사6738,85.434430585692
다사4244,다사4343,59.0335157602311
다사4220,다사3622,50.1172503046297
마마6228,마마6527,71.6458776592843
다라4381,다라4783,63.0475782255493
마라4497,마라4494,77.4912268535521
다사3445,다사3445,111.025550812349
다바8914,다바8917,142.292335944276
다사6052,다사5951,63.5501089010558
다사3140,다사3039,91.3782430991747
다사5960,다사5251,122.350251236212
다사4249,다사4151,115.347487552839
다나1198,다다1000,120.056873301403
다사5909,다사6206,106.64610342834
다사3045,다사4542,87.4557023131207
다사4350,다사4450,67.6340108571139
라마8497,라마8290,200.260379025316
다사3543,다사4643,61.0211125129621
다마6164,다마6262,77.0219958933735
다사5913,다사6113,122.198072565397
다사2646,다사2547,87.1745508482506
마라4388,마라4488,55.2437845024121
라사2086,라사2186,69.1110270233561
다라4380,다라4783,70.8435228430071
다사7349,다사7251,71.7013303368966
다사4147,다사4447,52.2610689696408
다사3228,다사3124,60.5736743215652
다사6021,다사6017,132.245473160694
다사3470,다사3470,66.3457631707596
라마7590,라마7988,64.5671790825446
다사5851,다사5452,124.431694240919
라마9063,라마9062,60.9332810651853
다사3240,다사3039,68.5309404107564
다사3943,다사3646,67.6147311075917
다사6850,다사6145,57.0159947158579
마마0064,마마0163,61.3250031124079
다라4681,다라4682,109.952081591525
다사6145,다사6145,62.0020923310615
다사6528,다사6631,57.5918298553771
다나0699,다다0600,68.2981777629589
다사4846,다사5251,185.79088784199
다라4284,다라4484,134.169305417323
다사5320,다사5818,56.7619858435019
마라2497,마라2397,80.4075194142795
다사3565,다사3464,81.1644496561028
다바8518,다바8319,77.6147548641674
라라1338,라라1748,62.2311210150444
다사3724,다사3624,52.1324943279912
다사6051,다사5951,86.0672274225163
다사7633,다사7532,59.2604557014627
다바4987,다바5093,51.5983628175066
다사4147,다사4646,59.5573375862658
라마7686,라마7684,65.5185470464184
마라4290,마라3791,65.7634474321281
다사6634,다사6633,125.362167265969
다사6529,다사5251,63.0014023124652
다사5718,다사6529,54.6020383127753
라라9093,라라9295,63.0845915810497
다사5452,다사5251,481.173243438316
다사6838,다사6738,85.4214179942905
다사4747,다사4948,69.9947961108548
다사5654,다사5654,58.3692977926674
라마9362,라마9463,64.0938249694875
다사3133,다사2934,69.1997281080273
다사4147,다사4947,97.4229814943717
다사2066,다사2268,70.0643487101858
라바0046,라바0048,71.217916958842
다사4148,다사4151,119.216222949348
다사4125,다사3425,50.4841572525584
다사6353,다사6456,52.5436829370458
다사6353,다사6455,121.363686939041
다사4148,다사4247,58.4873862571198
다사3923,다사3922,52.2437423132261
다사3044,다사3045,90.1975163686467
라바6143,라바6244,253.36861976417
다바2016,다바1817,121.247213635156
다사6353,다사6149,145.067938363852
다마3047,다마3148,90.0858987607834
다사5951,다사5251,89.4474821010318
라바6143,라바6345,71.1372598061265
다사4744,다사4844,69.1574971091933
다사6611,다사6113,64.3396803997042
라마9157,라마9157,80.0489671429302
다바9748,다바9447,67.5461833203735
다마4556,다마4555,54.1931061228433
다사5049,다사5251,226.824455942042
라사0081,라사0181,78.646671312013
다사6155,다사5452,53.6522914639236
다마7059,다마6959,69.1556118868225
마마0362,마마0163,61.3148017419621
마마7557,마마7848,57.3605624660681
다바8321,다바8916,78.7519513508798
다사5243,다사5251,100.552660828308
다바8926,다바9127,100.412180069073
다사3644,다사3445,110.377345137824
다사4147,다사4647,59.2892520108331
마마7176,마마7179,108.789439090474
다사5154,다사5351,114.709013314922
마마6529,마마6428,71.9390516076662
다사5750,다사6045,81.5194621619885
다사5959,다사6058,56.2132261729327
다사7736,다사7834,54.636920156271
마라0853,마라0954,168.342790989607
라사6204,라사6306,68.699930109351
마마6527,마마6529,64.6924543485533
다사5860,다사6063,56.9731066730944
다사1443,다사0943,59.1470311697179
다바6770,다바6473,67.8799655925804
다사3566,다사5251,53.7403576808666
라마9565,라마9465,58.0105810949133
다사3337,다사2833,88.9970664053808
마마7322,마마7322,120.305687412854
다사2262,다사2360,98.611892831472
다사3045,다사4947,53.574431007706
다사4151,다사5251,74.7990917247043
다사6052,다사5852,73.4243311171246
다사4858,다사4857,175.162466488776
다사3479,다사3579,98.981711120867
다사6210,다사6214,73.5227916091935
다바8926,다바9124,96.760542440031
다사6737,다사6735,89.521976712557
다사6217,다사6216,67.7719662757287
다바8311,다바8917,66.7791291436306
라마7585,라마7584,51.1274393297637
마사4149,마사4248,243.432467986984
다사6323,다사6426,183.819381846623
마마3805,마마3906,92.6654517383148
다사4543,다사4545,51.4629967869577
다마6556,다마6356,62.3360353417261
다마5473,다마5372,55.0218676069201
다사5755,다사6049,53.5444914631451
다바7833,다바8233,73.1442047877118
다사5860,다사5552,97.9213230374609
다라4084,다라4083,85.1116668244013
다사5654,다사5553,95.1149985756544
다사4449,다사4946,60.3676320044585
다사5856,다사5857,76.0876655139706
라라1441,라라1540,82.8265363165127
다사4222,다사4122,84.6651286934549
다사4645,다사4742,60.8133525271956
다사6750,다사6149,69.8884923823652
마마6886,마마6884,61.9588350398192
나바9261,나바9262,89.7238500622614
다사2755,다사2749,58.2523517323022
다마5272,다마5273,65.3902681851534
마라3894,마라3794,70.2843848573524
다바8511,다바9017,62.8853917123212
다사6454,다사6455,165.280426490286
라라5986,라라5376,95.4854917973677
다사3951,다사4151,251.513363115326
다라4783,다라4783,104.775355210939
다사3746,다사3846,84.0404449467231
마라4582,마라4283,58.0333283525782
다사4748,다사4847,87.0564979853802
마라1889,마라1993,56.8798253190498
다바8911,다바8911,62.5108155332316
다사5718,다사6114,135.300452056468
다바9318,다바9319,57.030751429176
다사5027,다사5128,163.795339845517
다사4747,다사4946,91.1685426134689
다사4449,다사5149,53.5637536239469
라마7792,라마7890,64.6761777478472
다마6457,다마6456,81.7561179913364
다바7890,다바7886,157.939890551033
다사5952,다사5951,61.6799871179669
라사2285,라사1986,69.5194293400975
다사4149,다사4048,69.0791202657728
다다1101,다다0900,89.0739906740655
라마8393,라마8290,199.737859206983
다라4091,다라4091,143.417513733305
다사3129,다사3124,100.056711207015
마라4287,마라3979,70.3697636381709
다사6018,다사6019,208.896009848587
다사5750,다사5652,71.8731394502085
마마5731,마마5731,59.5626703286403
다사5820,다사5819,66.7102528576553
다사4639,다사4742,67.1654530220834
다사2746,다사2544,72.7798213700179
다바8926,다바9327,135.598036385888
다마3048,다마2949,58.6634320608523
마라2497,마라2495,54.6378181002179
마라2895,마라2795,72.1782853120465
다사4944,다사5045,76.0623522324709
다사4448,다사4151,80.399907039761
다사4422,다사4321,50.2349185094097
다사6454,다사6254,78.4634576041449
다사4148,다사4148,126.625331399962
마마4630,마마4631,70.2798523576413
다사6819,다사6621,84.6081265777166
마라3378,마라3478,58.041895784328
마마0258,마마0159,78.9716644178551
다바4987,다바4186,86.3357211541767
다사5131,다사5130,84.8608093442389
마라4190,마라4389,92.8981240523382
마라3991,마라4388,52.0790616677091
다사4441,다사5251,99.2667373516056
마라5093,마라5094,53.1288785420143
다사6310,다사5812,55.1523941166173
라마8394,라마7989,55.4137261134505
라마9318,라마9027,67.6968655977112
다사4548,다사4548,79.8313426175825
다사6519,다사6017,56.7799207632162
다사4011,다사3912,57.1732981524351
다사6748,다사6446,123.585993806999
다사4244,다사4545,53.8781819117032
마라0455,마라0255,111.571967783572
다사5027,다사5027,147.947421942349
다사6547,다사6547,191.729621772715
다바9017,다바9114,64.2192286629754
다사4747,다사5351,165.450791649574
다사3349,다사3149,55.568498499285
마라4190,마라4390,75.5898090435911
다라4887,다라4886,57.699634465369
다사5148,다사5351,118.400067368535
마라3586,마라3488,71.9896633560376
다사5817,다사5817,83.7871872928657
다사5817,다사5917,61.3262077979035
라마9157,라마9159,102.635773749408
다사5752,다사5452,82.1327639416918
다바8518,다바9314,67.3850308694686
다바7890,다바7890,83.1690191031257
마마1164,마마1064,71.6002867557308
다바7833,다바9124,96.543917592944
다사5655,다사5351,57.7988116684867
다사4248,다사4947,246.985403520584
마라4483,마라4583,144.727321705613
다사5850,다사5844,83.857508594109
마라0892,마라0894,103.164011533358
다사4248,다사4151,251.930980313167
다사3943,다사3943,136.769261311729
다사6162,다사6259,53.1875642612929
다사5645,다사5351,50.2906151441558
다사4345,다사4346,77.8166604069408
마마7426,마마7526,109.794474823807
다사4850,다사5149,50.0783462506495
다사6844,다사6643,120.563800361456
마마5279,마마5578,50.2960951950175
다사7449,다사7448,57.1952134133904
다사2827,다사2925,54.1874206348885
다사5155,다사5351,64.9320970634186
라마9357,라마9059,94.1206180691355
다사2743,다사2643,50.6633437694367
다사6206,다사6105,108.732613946729
다사3464,다사3661,89.5175857367052
라마9162,라마9262,80.5664829648857
라마9664,라마9667,56.3556430689572
다사9420,다사9520,121.821970298975
마마1159,마마1059,69.226925989445
다사5749,다사5352,62.337249773205
다사3762,다사3662,62.4558731997192
다사4641,다사4742,244.979041444336
다사5946,다사5846,74.4782001526368
다바6769,다바6570,74.0358985567313
다사6921,다사6621,51.8260647990854
다사7349,다사6848,62.3315170484519
다사5862,다사5961,94.6932684326851
다사4348,다사4248,119.213756116671
다사4850,다사4947,62.9248959837968
다바8812,다바8917,101.892106790114
마라3482,마라3382,118.889267147192
마라3585,마라3585,83.4234540204039
다사3346,다사3045,100.932450236059
라마9762,라마9862,55.883399242388
다사3738,다사3126,57.4787502617521
다사3725,다사2926,63.1508948046437
마마7089,마마7091,69.1768112535512
다라4478,다라4783,64.3951920352114
다사6841,다사6842,110.41826604629
라사4025,라사4027,97.2937062283121
다사5243,다사5944,55.2565861561031
마라2494,마라1996,54.2421908490561
다라4083,다라4783,78.833407242718
다사3543,다사3643,107.565135912304
다사4944,다사5046,92.0272817705243
다사5028,다사5230,82.799072078603
다바5265,다바4465,77.780890193712
라마9765,라마9766,101.77532938997
마마3704,마마3905,57.8838525086029
다사5744,다사6045,65.2714636370162
다마6663,다마6858,93.2464659795304
다사5657,다사5251,148.183804711261
라마2598,라마2597,51.6753727877615
마마6738,마마6443,129.542334770894
다사6154,다사5452,51.82730488267
라마9127,라마9027,88.4369510360487
다사6748,다사7150,83.5593286429205
다사3925,다사3622,50.8613216230738
다사4858,다사4859,67.972041334522
다마6773,다마6772,78.221533212532
다사5653,다사5752,65.4423327550159
라라5085,라라5388,87.2856687780023
다바6968,다바7071,143.674433771884
다사4851,다사4951,59.2434804682852
라사2925,라사2622,105.966435644601
다사4953,다사5053,62.7851361381286
다바9514,다바8917,68.4805643988924
다마4972,다마4973,57.6796318874906
라사4025,라사4326,64.8294069912311
라라1640,라라1540,54.2886958490051
라마9901,마라0792,58.1774096080504
마라4085,마라4283,72.0895478958953
마마5731,마마6528,59.2500944854331
다사4942,다사5845,54.983434288461
라바3884,라바3886,121.675210052498
다사5551,다사5251,60.7383360221201
다사6424,다사6426,67.9912634743451
다사6262,다사6261,140.702330073788
다사4742,다사6045,90.6618903012805
다사6454,다사6353,131.819387355258
다마6357,다마6457,57.4744709259902
다사5963,다사5251,75.8451512364561
다바8517,다바8916,76.6484142207359
다사6016,다사6114,122.084859675117
마라4785,마라4887,123.320051479541
다다1002,다다0801,81.3513717271266
다사4245,다사4345,67.3350653788741
다사6149,다사5844,59.7566073201152
다라4582,다라4582,93.0065091532342
라라1761,라라2159,99.2795803476663
마마1321,마마1322,338.710348188119
다사6144,다사5844,81.3020449858733
다다0500,다나0699,67.1816415258276
라사1985,라사2087,72.762316919462
다사4646,다사4947,109.625009614702
다사3344,다사3544,61.9078029597489
다바9546,다바9449,113.320898128676
다사5754,다사5753,74.0611358428712
다바0582,다바0089,64.9956655558309
다사7449,다사7252,66.7953403061154
다사5050,다사5251,183.983234976549
다사6738,다사6737,206.07081784298
마마6328,마마6428,101.28506286659
마라4591,마라4690,60.2990239856721
마라4591,마라4692,178.76093981911
다바7890,다바7791,102.161598162145
다사4242,다사4542,114.110403965329
라라8551,라라8451,50.6289300575532
다사6920,다사6819,81.3299741543917
다바8511,다바8816,59.5989504550504
마라0991,마라0892,85.4392537812334
다사3045,다사3247,73.2701702874735
라사2283,라사2183,60.4965483350348
다사3045,다사3045,159.559679772299
마라3794,마라3483,63.4248697852306
다사4745,다사4947,157.984191862441
다사4048,다사4149,63.5134637991729
다사5423,다사5622,53.560514810813
라바5925,라바5824,178.260912659522
마라4187,마라4080,54.4147911134952
다사4855,다사4957,68.8887503856958
다사6211,다사6112,122.105164649932
마마3502,마마3805,102.245092102431
마사2475,마사1879,54.1627307459679
다사3148,다사2947,58.7091732005808
다사2640,다사2840,50.6209251779731
다사2843,다사2744,56.0970724285518
다사4742,다사4643,179.79932920517
다사5050,다사5351,108.329860697317
다사5027,다사5228,125.311198698883
다사4322,다사3224,51.938275103041
다마2974,다마3074,56.7490686384727
다바2276,다바2277,63.5372112521421
다사4226,다사4024,119.436219002046
다바9122,다바8825,72.3226606678013
라마7695,라마7788,61.6482739617993
다사4856,다사4855,144.310525871771
다사5328,다사5228,128.461861476686
다사1044,다사1444,65.2882991705962
다사5963,다사5963,85.1433588877729
다사4247,다사4947,140.871799286611
라마7395,라마7591,66.2772220942616
다사5351,다사5451,57.4125335624198
마사1980,마사1881,77.1944998712989
마라2979,마라2577,54.1369150900601
다사5970,다사6071,88.4005969765888
다사4950,다사4950,83.9223682478196
다사4643,다사4644,120.734749042111
다바9214,다바9114,60.214219303343
다사7252,다사7351,104.587455626777
다사4349,다사4350,113.722771835324
마라4278,마라4078,171.811587130181
다사5149,다사5452,97.9258309429052
다사3643,다사3547,98.5220784506586
다라3685,다라3582,71.2044182058667
다사4348,다사5351,61.1434134598338
다바6667,다바6570,77.4901919509964
다사4661,다사5352,99.7965633436497
라마9863,라마9765,77.7169687113415
마라0196,마라0095,87.6877652038286
다사2736,다사2935,147.840550030706
라라5687,라라5787,77.109758025342
다사5856,다사4947,75.8942358658261
다사6849,다사6446,74.7674431971821
다사3842,다사3744,54.8578698582179
라바0610,라바0611,158.76914052257
다사5858,다사5858,97.9760995195254
다사6013,다사5914,62.8458046999667
라사2285,라사2186,87.6257361341646
다사6408,다사6308,50.8672911651118
라라8451,라라8551,98.0699824869802
다바8811,다바9213,87.4692994259318
다사6212,다사6212,60.5303658267652
다마6556,다마6759,52.7392336769765
마라4488,마라4390,55.2548248115
다바8817,다바8818,82.6653925853663
다바9413,다바9314,88.8242219552773
다사3566,다사3463,62.3141207436333
라마8176,라마8177,78.022366954831
다사4647,다사4542,54.9458434283104
다사5029,다사5130,87.8388817798556
다사6254,다사6456,51.6913370011706
다사6734,다사6737,127.134895899365
다사5654,다사5754,87.5239116563146
마라4387,마라4488,91.5320687814572
다사4928,다사5027,76.9679414218344
라사2184,라사2086,57.4345674523808
다라0440,다라0341,69.4553971988024
다바5994,다바6097,102.424014719937
마라2394,마라2693,50.3776229449062
라라9995,라라9991,73.9287166868083
다라3787,다라4084,71.543748865301
라아9621,라아9523,53.5113218850438
다사4857,다사5251,293.044338044171
다사2741,다사2741,149.477325750617
다사7152,다사7252,70.4323596907129
다사4450,다사4648,67.6674869307602
다사3542,다사3644,59.149816148009
라마9262,라마9363,72.819689306875
다사5756,다사5754,107.662884811638
라바3886,라바3990,70.0343008150063
다라0446,나라9846,74.1864452333653
다바7579,다바7779,58.7926137065212
마마6632,마마6432,72.7821055126015
다사5757,다사5757,126.443699123328
다사4752,다사4851,80.451389082268
다사2636,다사2834,79.5933002160903
라마9460,라마9361,51.127779636135
다사4956,다사5352,78.8027164655631
다사3346,다사3445,52.2911686054754
다사4739,다사4643,73.383899562654
다사4058,다사4158,56.0807166584006
라사4343,라사4241,61.2491965054684
마라4786,마라4786,126.859892700058
다사4845,다사4845,66.30833980923
다사4446,다사4847,51.9849429363664
다사6060,다사5251,104.146309187442
다사2433,다사2432,103.995317320389
다사5750,다사5451,69.4900985338826
다사6251,다사6045,66.1760627287339
라마5791,라마6092,114.832262754887
다사5621,다사6113,53.9612295559702
마마1102,마마0905,131.132064686895
마라3584,마라3584,52.9967794045732
다사3243,다사3143,100.993673480796
다마4229,다마4228,65.0371456473847
마라1986,마라2382,64.5190157842823
다바9952,다바9748,94.0766815822091
라마9763,라마9764,108.903716527912
다바6830,다바7833,108.357251753707
라마9471,라마9469,70.3333156552041
마라5286,마라5387,73.7891729777144
라바3986,라바3886,93.2207162765826
다사5843,다사5251,106.617933133851
다바9122,다바9224,70.5428182626466
다사4843,다사4643,82.2737808615996
다바8913,다바8916,66.7422073652004
다사5027,다사5032,73.5916342025647
다마7059,다마6858,89.8381175676786
다사5044,다사4944,85.1793629674607
다사6444,다사5844,72.1620182861515
마라4782,마라4681,52.9414906945233
다바9317,다바9418,55.7936346625332
다사6019,다사5920,243.035737332055
다사5143,다사5943,63.9750323725716
다사6052,다사5952,80.6300319635314
다마6459,다마6060,57.8355524156705
마라2493,마라2195,64.7221377939555
다사5433,다사5333,60.3779649066005
다사4942,다사5945,76.9490560742083
마사3107,마사3209,96.176071896319
다사5049,다사5451,51.6827584591445
다사5853,다사5451,52.7253738602302
다사5817,다사6214,51.3739203830523
다사5041,다사5140,215.667353041195
다사5943,다사6043,110.952235552839
다마5273,다마5373,138.558477930746
다다0900,다다1001,57.9808229253085
다바1817,다바2017,51.8862998361232
라라9756,마라0255,78.0871235667329
다사5752,다사5351,65.6155515464914
다마3074,다마2974,51.4097485770569
다사6069,다사6069,101.53543258416
다사6106,다사6206,60.6255060901449
다라3992,다라4092,55.4270172842477
다사2436,다사2934,68.7233143109564
다사3921,다사4024,84.2474345483962
다사2840,다사5251,108.917717583667
마라5086,마라4986,52.6838036294814
다사6052,다사5844,55.5127099750829
마라3678,마라3979,52.5198773909089
다바9113,다바8916,96.1517962504516
다사6632,다사6533,73.0677533496047
라사3924,라사3928,68.5548136943218
다사6087,다사6089,93.3003386811785
마마6729,마마6428,58.8399653815899
다바7589,다바7985,50.1702703879724
다사3826,다사3623,52.9658125913242
다다3091,다다3091,64.878817087662
다사6648,다사6848,50.0341741684843
다라0145,다라0146,117.221032870559
라마8548,라마8649,116.184501728444
마마4910,마마4910,79.3979989939749
마사2373,마사2475,84.0569171320175
다사3228,다사3125,76.424582951272
다바8915,다바8916,337.348655119573
다사6446,다사6547,77.2989019719465
마마6738,마마6428,120.033774998942
라라9193,라라9196,75.1156871809581
다사3445,다사3544,99.4385449914936
다바9017,다바8720,103.054839255121
마라4085,마라4284,94.8559117965831
마라0353,라라9957,82.194991524371
다사6850,다사6647,52.4665886721319
마라0594,마라0792,56.4116570050456
마라4290,마라4390,222.293495359069
라마8548,라마8643,97.4627218673083
다사4732,다사4932,51.6746746671061
다바9473,다바9472,58.62358190475
다사5251,다사5551,51.9146048183004
다사4323,다사4024,146.370868857303
라마8956,라마8454,66.0326174873124
다마4456,다마4556,73.0783247928121
다사3760,다사5251,80.9244475955181
다사5718,다사6118,53.2286578362543
다사4248,다사5149,73.3871525771759
다사3436,다사3337,55.0500605482462
마라0694,마라0792,154.307333743207
다사6426,다사4947,60.7823090402936
나나8978,나나9281,54.2641909962708
다바6365,다바6571,101.369802609851
마라0793,마라0692,72.5906168539043
라사4326,라사4225,62.5746876642278
다사5754,다사5755,78.0314273708938
다사4956,다사4850,50.6367740267978
다사4449,다사4647,67.0522270413229
다사6546,다사5945,58.3790869904092
다바8618,다바8619,76.7751360669343
다사6625,다사6529,98.2626546249972
라마7394,라마7890,65.2071399645994
다마8913,다마8912,86.8396465986008
라사2084,라사1985,135.421826631706
다사7464,다사7367,58.9670621619138
다사6216,다사6215,67.027239115014
다사5044,다사5245,51.4239559417381
다사6819,다사7016,77.664332234865
다바9215,다바9114,56.0251267613486
다사2735,다사2635,63.3120750593999
마마6429,마마6628,70.0145585802151
라마9562,라마9462,51.6594562479658
다라4484,다라4180,56.2483996584641
다사3445,다사3443,90.5214985702527
다라4784,다라4683,54.0600472020964
라라5587,라라5787,57.8918728418976
라라1761,라라2361,58.6000786749574
마마7525,마마7321,68.6343613117655
다바9648,다바9748,82.4737841938346
다사4151,다사4947,161.74184982459
다사3246,다사3146,74.6198774811304
다라3686,다라3382,66.9443888712243
다사7039,다사7137,182.616374060394
다사6071,다사5971,59.3246501820532
마마0067,라마9767,101.383946189499
다마6457,다마6558,81.1897781410063
라마9361,라마9161,68.3509631096103
다사2242,다사2241,67.7423460841582
다사4542,다사4642,67.5772519960607
다바8812,다바8511,56.1224993834382
마마3704,마마4007,82.1540769278648
다바9649,다바9350,78.9589074031561
라라9093,라라9193,53.8125191689624
라마8762,라마9061,121.525288575788
다사6545,다사6345,55.0741958001381
다라3686,다라3790,128.272617912499
라바0379,라바0579,51.6527299075302
다사6642,다사6644,97.7819746876919
마라4685,마라4785,58.7497245795027
다사5815,다사6017,69.4818168936611
마마4631,마마4730,61.3331445953248
마마6785,마마6781,68.7710379761364
다라4488,다라4783,75.7166562965347
다마5172,다마5273,65.9031190643699
다사5653,다사5452,58.4805748660716
다마2874,다마1774,67.8106520508895
마마7322,마마7423,59.4532698220209
다사3070,다사2869,60.0966040995438
다사6456,다사6149,62.56162385027
마라1090,마라0792,76.8845023564971
다사4856,다사4857,194.959331473668
다사3544,다사3543,94.2081105365529
다사6216,다사6114,78.8947835279935
다사6954,다사6855,67.8795405839591
라바9968,마바0069,180.358915412953
다사5042,다사5945,66.3133579541715
마라3891,마라3691,56.2962784672003
마마6527,마마6825,68.4930313626213
다사6044,다사5351,52.9108689355788
마라2795,마라2893,107.090188475647
마마6482,마마6482,51.4087853755407
다사3565,다사3364,114.437426682939
다마6862,다마6663,50.7351200489789
다사4643,다사4642,126.041122935213
다사5816,다사6310,53.1345308667226
다사4543,다사4542,123.009457396246
마마6987,마마6886,89.8349598035383
다사6257,다사6358,61.1482604099886
다사6310,다사6213,163.053382061533
마마7424,마마7527,58.8284719546353
다사5862,다사5963,142.967627377491
다사5746,다사5846,70.8619764735996
다사6255,다사6254,86.1900816256212
라아9321,라아9422,60.9699199065725
다사4150,다사4251,76.0216657681271
다사6015,다바6293,60.5613499794526
마마0067,마마0265,54.3968665991899
다사4244,다사4541,60.6784628648009
다사6844,다사6645,69.297318926445
다사3444,다사3544,61.9598394061968
라마9461,라마8961,64.9659765546637
라마8388,라마8290,77.3832348381196
다사4449,다사4847,131.156395355169
라마7494,라마7394,83.4748806894793
다바9317,다바9319,67.4309982298985
라아8350,라아8442,53.6011962007112
마라4489,마라4692,56.3044447137448
다사4535,다사4537,168.132725142109
다사2840,다사2840,124.868129422368
다사4248,다사4648,76.1851807245814
라마8762,라마8964,66.248157609665
라바3885,라바3885,68.4684054403699
다바9317,다바9327,57.5047562164574
다사4647,다사4642,51.0043856096526
다사6611,다바6293,56.4569644652971
다사4544,다사4542,104.828191614278
다사4249,다사4351,72.5461774014533
마라3885,마라4185,96.5268909671625
다사2634,다사2932,56.0028185026751
다바6288,다바6293,79.8975940787059
다바6669,다바6169,73.6129991741125
다마2874,다마2873,50.9160776934802
다사2749,다사2744,80.5720468526229
다마8913,다마8812,69.0250235432127
마마0960,라마9964,63.0095093937753
라마7295,라마7295,51.2423745942122
라사4343,라사4343,74.2107341368495
라마8339,라마8338,56.3578381110509
마라2894,마라2895,51.4860147956858
다사5030,다사5128,125.601998957964
다사5251,다사5051,94.1069042307238
라마9571,라마9767,75.2208127134853
다마4972,다마5273,78.9452544282641
마라1990,마라1986,124.034748379992
다사4151,다사4051,101.847252719091
다사5421,다사5316,51.5774853041645
다마6760,다마6660,84.0813641741339
마라4494,마라4887,85.6730373894243
라마7591,라마7988,57.05828812185
라라1638,라라1540,136.475735287702
라라0162,라라0161,67.7500776374656
다사3054,다사2556,75.1281567543058
다라9960,라라0161,62.4275261731962
다사4348,다사4151,77.697180762525
다사6013,다사6017,64.3741504621212
마마0860,마마0163,84.5860563796134
다사6929,다사6633,103.346487996397
다사4540,다사4440,57.1298426092949
다마5473,다마5273,107.269576449091
다바6590,다바6588,130.979756317737
다사3446,다사3445,88.180171606089
다사5945,다사5945,100.169044801963
다사6061,다사5451,53.6253931236317
다사3129,다사3225,142.791572667866
다사3034,다사2834,81.3739220672814
다바8511,다바9114,103.686829560237
다사3039,다사2935,96.2378636923704
다사6213,다사6113,141.118124873387
다사6162,다사6262,115.356925813386
다사6355,다사6354,70.9650434273507
다사5758,다사5651,71.7082722166279
라마9461,라마9462,86.4505296022973
라바6143,라바5555,76.193064769263
다사1643,다사0841,52.5955605773638
다사5522,다사5521,51.744279627186
라바8644,라바9642,75.0664360771877
라마9157,라마8956,66.1656136786314
다사5046,다사4847,51.9041610342752
다사6114,다사6113,157.755871069793
다사5241,다사5945,75.5985835986017
라라9689,라라9584,51.8426216309099
다라4484,다라4383,67.1763974310074
마라0890,마라0890,51.7953231896318
라라0260,라라0161,95.4844037484352
다사4755,다사4856,68.9403508800594
다사6820,다사6819,50.3880212556783
다사6938,다사6633,50.2148668162122
다사4147,다사4147,108.46584492543
라라9791,라라9791,96.3847675836048
다바9122,다바9124,50.03700056057
다사4845,다사5046,59.5675055742729
마라0991,마라0391,64.697673321863
다사6157,다사5352,60.8653615934161
마라0984,마라0894,64.9351873729523
다사3643,다사3644,116.145414220214
다사4147,다사5251,91.4538025414009
다바1918,다바1817,134.896989041825
다사4944,다사5944,51.4024631419937
다사4245,다사5251,61.4217378779257
다사4844,다사4542,97.8199963269444
다사6956,다사6855,176.923901254664
마마3905,마마4007,60.1667795247562
다사6455,다사5351,80.6207381967891
라라0161,라라0161,95.0742782634692
다사3045,다사3248,94.9933589213513
마마3603,마마3803,58.7740914502012
다사3228,다사3425,52.3301193699366
다라4285,다라4484,62.3352334235066
다라4782,다라4782,56.0062078678356
다사4347,다사5251,168.76101579587
라마9263,라마9061,52.9357932724723
다사5245,다사5251,62.6804278244606
다바8518,다바8515,50.9122252291089
라바0888,라바0787,50.7172723153287
다나0598,다나0499,87.165666926035
마라0892,마라0692,57.3334239961289
마라3483,마라3382,50.3109187157061
다바9447,다바8448,68.8078973835435
다마4131,다마4130,105.40585173473
마라4686,마라4685,102.778757899111
다사3927,다사3826,56.3611496280126
다사5718,다사5819,62.9214262067421
다바8517,다바8518,182.318359609221
다다0900,다나0599,64.4279877401191
다사2744,다사2544,75.6510646705074
라사4426,라사4225,140.94421666156
다마5373,다마5272,157.93162471035
라라5688,라라5686,50.3504161786855
다사6834,다사6633,111.230331438305
다바7833,다바6830,83.9566002578417
다사6043,다사5844,64.4416797588949
다바6466,다바6571,64.049720401519
다마6655,다마6555,78.4598360888315
다바5764,다바5664,50.0470629412179
마라4376,마라3979,76.9150975712289
마라4286,마라4185,120.36626719027
라마6948,라마6948,132.162817152231
다사2840,다사3144,73.0400803605653
다마6656,다마6657,69.9583768377091
다사4348,다사4646,70.6767553734016
다라0146,다라0046,94.9368083539761
다사4449,다사4850,59.9469595784884
다바5993,다바6293,120.820239521357
마마0163,마마0265,101.30795486259
다바9515,다바9515,71.6041536456855
다사3337,다사3239,60.5676616627678
다사6409,다사6310,56.7982982913517
다사6188,다사6194,68.2912485963021
마마6628,마마6528,85.8593889570669
다사5229,다사5332,69.400820136276
라사3726,라사3727,56.4856800071878
다사5124,다사5132,98.4662545791295
라라1760,라라1457,63.2715641781289
다바4187,다바4287,83.1378155128603
마사2475,마사2373,241.095066543767
라마6802,라마6902,83.2359448297214
다사5762,다사5761,63.0855590458774
다바8615,다바8917,101.186282812895
마마0363,마마0163,57.3964943463015
다사6737,다사6334,103.665188878011
라마9565,라마9667,62.7774235878455
다바9213,다바8511,80.0352983380489
